Name;Phone;Email
Chalupa pod Liškou (11499);604126848;
Chata k pronájmu (11831);777354093;
Pepinova chalupa (15560);608082677;
Chata Jinolice - Březka (6490);602108481;
LES-wellness (21961);;
Chalupa U Zatoulané Slepice (1111);603804428;
Chalupa k pronájmu (9376);605179064 | 608964458;
Chaloupka Smilovice (13949);608707339;
Pronájem chalupy (3764);739802868 | 603917608;
Chalupa Jizerky U Juráška (1185);776869154 | 608562500;
Chata Verča (1480);777602124;
Chalupa u Jezerního potoka (1757);+420777788799;
Chata Eliška (8174);731579644;
AA Chalupa Šumava (17802);777275071;
Roubenka Filipovo údolí (2990);773784335;
Chalupa golf Monínec (7413);725910088;
Chata Woody (9580);604243265 | 774482468;
Chata Heklová (6618);777260618;
Vila Ája (7935);777661876;
Rodinny dum Zlatý Vrch (13974);777841467 | 608778434;
Vejminek (13214);+420723606623;
Chalupa U vleku (9411);774942632 | 722945202;
Pronájem chaty (4134);737282720 | 702097703;
Chata nad řekou (18474);607646351;
Chalupa Honza (18362);603894426;
Ubytování U Lesa (21352);602464323 | 606594617;
Chalupa na návsi (21820);;
Chalupa Marička (8063);+420602880888;
Chalupa k pronájmu (70);731612681;
Chata Betulo (11529);+420775627827 | +420775627825;
Chata k pronájmu (5340);606141670;
Chalupa Na Pustinách (16204);777354285;
Roubenka Vanedi (11105);777922780 | 777943351;
Kolbeřák (3942);724508177;
Chalupa u Ševců (7734);602509427 | 602792259;
Krásné chatky (10811);775522320;
Pohoda u Lva (11873);733773378;
Chaloupka u potoku (4398);778532814;
Chata U Lanovky Kořenov (7109);607977582;
Tiny house Arboretum (13996);734511646 | 724556215;
Pivnice Mírovský Grunt (10953);728940990 | 603204064;
Fisherman`s Cabin (18558);724054750;
Apartmány Mezilesí (6794);+420776336146 | +420777690151;
Pension Jana - wellness (8450);777113399;
Chalupa U lesa (15157);721560639;
Chalupa Bonanza (15127);;
Chalupa u pramenů (18346);704344149 | 720265965;
Chalupa Tomiva (2755);776259862;
Chata AHOJ (3473);608885260;
Chata na Doubravce (4700);737134097;
Chata Skovajsa (3082);+31651408538 | +31627588288;
Růžovka (6795);737283770 | 737283773;
Pohádkový Srub Salaš (8906);+420602412050;
Chalupa s bazénem (21015);608825608;
Ubytování VITIS (5892);602856449;
NoNe apartmány (16392);+420603285524;
Wellness Dům Amelia s finskou saunou (18858);771140180 | 777182472;
Chalupa Tonička (14391);725702930;
Chata Hůrka (1211);777607576;
Chalupa k pronájmu (4101);+420733713197;
Chalupa u potoka (18363);606871592;
Ubytování nad přehradou (10379);777878793 | 606892028;
Chata Točník (15536);733406461;
Na Hájence (19509);731410600;
Bull-Barn Glamping (21135);724319829 | 721588955;
Chalupa u Hrušky (9594);608600051 | 602323971;
Chata Yeti (19316);+421904011726 | +421903240226;
Jihočeská usedlost (17565);+420776656545;
Chata Marilo (14187);728457657;
Statek Hrachov (6909);723719369;
Chalupa Bylo nás 5 (16291);773030397 | 777682411;
Chalupa u kaštánku (16263);728268407;
Chata Zuzana (12921);739544471 | 608264219;
Roubenka Maruška (19224);608597418;
Chata v Beskydech (7881);;
Chalupa Chlum 143 (21154);603513762;
Pronájem vily (11344);;
Hájenka u Sachové studánky (1758);777040164;
Ubytování u Dlabků (12260);777401776 | 724157190;
Chata MariLa (6558);+420731655344;
Chata Eliška (8272);734181664 | 725662061;
Chalupa u Huga (3167);739609254 | 734368027;
Jizerská Pohoda (15930);705915839;
Chata Bystřina (5404);721510978;
Chalupa ve Vejprtech (13200);731001880;
Chata Smrčník (486);724448884;
Chalupa u lesa (14345);739121877;
Chata Tereza (8032);604374126;
Lovecký zámeček pod Milešovkou (9566);606477931;
Ubytování Verliba (15983);777075414;
Chata u řeky Lužnice (897);608980126;
Rodinný dům na Smetance (1028);604604118;
Chaloupka pod kostelem 2 (249);777340978;
Perníková chaloupka (2773);734136860;
Wellness chata Babí vrch (3946);728847237;
Chalupa na Kubátce (1288);777715773 | 728648598;
Chata U Mazliků (2180);776034262 | 774300560;
Chalupa Leština (21992);777794335;
Chata u Raabů (5593);774707030;
Chalupa pod smrky (16678);602411380 | 721578290;
Ubytovaní Pod Mostem (6842);604367167;
Chalupa Bačovo (16746);+420734647679;
Chalupa Karlovarsko (5469);603918359;
Nord ranč (21704);777331616;
Domeček U Suchánků (11673);725793611;
Chalupa URBAN ČENKOVICE (5050);;
Chalupa U Vlčí stezky (3885);777253533;
Pronájem chaty (12728);+420777312417 | +420733181805;
Chalupa Pod Efajem (14249);+420608527797;
U Moravců (6722);739272958 | 721096403;
Chata Klopenka (16808);775741136 | 602186168;
Chata u Gryšánků (17718);604796112 | 776623367;
Chata U Dvanácteráka (3619);603529559;
Roubenka Panské Pole (13155);777220617;
Chalupa u Elišky (2522);737942534 | 604672379;
Chalupa Mlatevna (11591);732141581;
Chalupa u hájenky (9825);775056798;
Sklípek u Martina (17411);777467016 | 737010781;
Chata k pronájmu (9512);739618571 | 777614411;
Škodův statek (8258);603767196;
Chalupy Čistá (8443);+420733641611;
Chalupa u parku (13530);724500107 | 725714102;
Resort Počepice-Tikovský (6031);608272223;
Ubytování (10533);776587523;
Rekreační dům k pronájmu (10731);+420734144516 | +420603810315;
Ubytování v soukromí v Oáze klidu (16975);777006619;
Chalupa Na vejminku (4829);720770902;
Sruby (7801);774584080;
Chalupa Bukovka (2133);728385889 | 776811520;
Chalupa Hájenka (7373);+420737177256;
Chata Pod kapličkou (7004);+420518307728;
Chata u rybníka v Ladově kraji (6514);606687379 | 724111072;
Chaloupka Muhu (16589);725793375 | 731456399;
Chalupa Kopperovka (12230);739011779;
Pronájem chalupy (3718);608884671;
Stará škola Gruň (13764);+420774432234;
The Great Gatsby (17940);731024025 | 731263391;
Chalupa ve Svinné (21614);777476002;
Chata Hozajda (12977);+420775571062;
U Staré Vápenky (13686);733313157;
Sklep Kostelec (3534);775434700;
Pronájem chaty Kytlice (8928);602948874 | 485131601;
Vinný sklep U Míši (5480);731118899;
Na samote u Lesa Muráňska planina (15846);+421948411705;
Roubenka U Jakubců (8762);737203312;
Jurta (13043);603200512 | 777752533;
U Zdeňka (6467);606661992;
Chata Michaela (8057);775214919;
Chata pod Belianskymi Tatrami (3583);+421907249600;
Honzíkova chata (12531);737680682;
Chalupa u Fanouše (9395);777199553;
Chata Na slunci (21432);777868808;
Chata u potoka (12791);777229959 | 607637965;
Za městem - glamping Bažantík (15781);602132619;
Mlýn (582);723574611 | 771132515;
Chalupa k pronájmu (14065);603879188;
Chalupa Květuše (1470);603771901 | 739032537;
Meadows House Lomnice (16162);+420733127680 | +420739392937;
Chata U Lužnice, Kořensko (5214);724501252;
Zemědělská usedlost U Krajáku (3890);;
Chalupa u lesa (6840);603296470;
Chalupa Maruška (12630);777679352;
Chalupa v Čisté (9942);728710377;
Chalupa Amálka (6615);737572189;
Chalupa Rychnovanka (6859);736654279 | 606515642;
Chalupa k pronájmu (18599);;
Glamping U hranic (17044);605943563;
Chalupa u lesa (14989);736218760;
Chata Bělka (4343);604896505;
Chata Ještěrka (193);608964143;
Roubenka U Skřítka (7272);604404841;
Rodinný dům v přírodě (9223);774267725;
Chata Lidunka u řeky Lužnice (19396);+420776776077 | +420725513868;
Chata k pronájmu (11456);603516525;
Chaloupka Stanětice (10090);724021016 | 722924533;
Chata Perkaska (16461);+420777541230;
Ubytování Jiřinka (13050);724788854 | 724959837;
Apartmány U Pešků (9201);607762334;
Poloroubená chalupa u lesa (1119);737760025;
Chata Klesal (1177);777992866;
Chalupa Na Kopané (1977);604315908;
Chata Kozlov (16054);722238877 | 773121312;
Chata Koza (7354);607960423;
Chalupa v Zámezí (9053);723356126 | 606307046;
Chalupa Maroš (9369);+420777943669;
Chalupa U Nás (4723);608081180;
Roubenka (11712);+420602489348;
Chalupa u Pala (7705);702551844 | 731324865;
Útulná moderní chaloupka (10611);773965665;
Chata Porcelánka (17575);+420721111796;
Usedlost u Slovana (2330);777764534;
Chata Iva (7744);603267474;
Chalupa NOVÁci (11552);;
Chalupa Na Oznici (10659);+420732908920;
Chata pod Pindulou (12322);603805216 | 777130374;
Penzion pod Špičákem (5378);777858744 | 777009360;
Chata Miracle Slapy (7066);+420776832163;
Chata Velké Vrbno (14238);608949444;
Továrníkova vila (3930);607855910;
Chata 36 (7318);;
Chalupa k pronájmu (232);605023201 | 603704443;
Penzion Pro přátele (19788);606915460;
Chata Apartmány Vltavice (6705);723015759 | 602168298;
Chalupa u Rohlíků (19214);724300123;
Pronájem chalupy (204);739053307;
Chata na přítoku u přehrady Pastviny (4408);+420723318328 | +420725524764;
Chalupa v Eko sadech (10773);737789242;
Ubytování u Sedláčků (3115);724564079 | 724761959;
Lysá jako na dlani (14846);773603600 | 724643328;
Chalupa Vysoká (19352);774078809 | 774264832;
Villa Montis (18212);+420736520318 | +420724179104;
Chalupa u lesa (9854);777926695 | 608280020;
Chalupa Starý Svojanov 21 (1035);722667810;
Chata Borůvka (7951);775333094;
Ubytování Dědinka (18024);777121537;
Apartmány (5583);723922817;
Stromodomek (Treehouse) (15665);602732362 | 777274301;
Chalupa U Tetřívka (2784);731555955;
Chata PoHromadě (14156);605705365 | 739511215;
Chata Tereza (18729);739664909;
Chalupa Kajzrovka (134);606388106;
Chata Pálava (12804);777829141;
Barokní domek u kostela sv. Blažeje (21701);777935275;
Chalupa Záluží 9 Štěpán (12813);;
Pronájem chaty (8129);721247046;
MEGA chalupa MAX (11117);776729890;
Chata Naďa na Velkém Rybníku u Karlových Varů (12443);776796898 | 776676898;
Chata 33 (2652);774544614;
Chata Danka (17864);728128223;
Chata Kobylnice Lipno (14987);733739754 | 733538510;
Srub u Holubů (15318);+420604748181;
Příjemný dům s krásným výhledem (18115);777917640 | 603330701;
Škola Ráj (783);736751877 | 608027956;
Polabský domeček (21974);;
Ubytování v Kardašce (7009);+420606353323 | +420723403193;
Chalupa Meziluky (2093);+420773524225;
Horská bouda Zvonařka (9612);733715808 | 602264317;
Chalupa Hostíkovice (60);604162462 | 603471741;
Brabčí hnízdo (7084);724710131;
Pronájem chalupy (1104);608222944;
Chalupa se saunou i bez (6231);734121702 | 603173658;
Chalupa k pronájmu (17643);777830116;
Holiday House Tereza (7791);737262217;
Chata u Lipna (2917);777815512;
Chalupa Pod lesem (4464);603543911;
chata U dlouhého Pepy (5758);608966807 | 777136716;
Chaloupka u lesa (1566);774044008 | 604878001;
Chalupa Pod Sýkořem (8948);736457708;
Chatička pod Lysou (12866);603166695;
Chata Mikolášovo (13900);739227723 | 777696206;
Chata V Podzámčí (5294);+420722580283;
Rybolov pro děti a dospělé (43);602226227;
Chalupa Petynka (16422);608826352 | 739657892;
Chata Marcela (13937);+420604253939 | +420734138202;
Apartmány U Petra Lipno (19535);602605220 | 734636028;
Chalupa Valerie (3504);734440450;
Penzion Pod ořechem (5173);724523677;
Dům s výhledem na Beskydy s wellness (11602);731775651;
Chata Kačka (11970);733602620 | 731105397;
Pod Šroubeným (17531);777256886;
Obytný karavan u vody (19410);777018810 | 602313581;
Chalupa Studánka na sjezdovce (5264);602346635;
Treehouse Česká Kanada (116);731801440;
Chata k pronájmu (7987);605501396;
Chata Antýgl (17930);777656718 | 607022822;
Chata u stříbrného smrku (184);739554423;
Podbrdská chalupa (10751);774436616 | 606911264;
Na Polani (11903);737248246;
Vilda (153);603226828;
Chalupa U Lípy (3405);604580206;
Apartmány Anna s bazénem a wellness (8306);604850846 | 737244916;
Chalupa u MVE 14 lůžek (110);608732432;
Vila dům Emma (12614);605829095 | 773939939;
Doupě Chroustov (18697);777845900 | 776102284;
Chalupa k pronájmu (19216);736125104 | 777930000;
Chalupa JANA (9535);601577164;
Roubenka (10103);+420604192896 | +420603338033;
Chata Karolína (411);737248820 | 737248816;
Chata k pronájmu (4605);608195419 | 603102669;
Chatička v Krkonoších (2249);734590452;
V Hradu (2970);603825683 | 604703643;
Chalupa Za hájem (3883);603461505;
Pronájem chalupy (11988);;
Olešnické stavení u Trhových Svinů (15442);778024345;
Věstonická chalupa (13084);777943669;
Chata k pronájmu (3466);777935275;
Chalupa Perníček (2209);+420608179660;
Chata k pronájmu (2263);737198042;
Domek s terasou (8540);+420774316432;
Chata Vanesa Slovenský raj (21526);+421901705387 | +421903796112;
Chalupa v Pěkné (5018);605592266 | 777140289;
Chalupa Dvorec (18969);776599990;
Chalupa v údolí (15796);777700235 | 777550266;
Parádní chalupa (21654);602220707;
Oáza klidu Dolní Cetno (166);773500763 | 604911109;
Lipno Lodge (3571);601504905;
Chalupa-pod-bukovkou (4032);737522792 | 606923496;
Statek Blaník (4415);603155215;
Chata Samota (21235);774206966 | 777206966;
Chalupa Václav (9771);603143543 | 603877007;
Chata u Podolska (18458);603103157;
Wood Village (1556);739850567;
Chata Václav (11176);608965599;
Maringotka U pramene Tiché Orlice (16784);+420775500091;
Roubená chalupa (3610);724847453;
Chalupa Studený Zejf (15922);+40603882764 | +420733377931;
Ubytování Na Údolí (17338);+420606726772;
Krásná prostorná chalupa v Českém Ráji (21839);777053862;
Ubytování u Kamenného mostu (12069);606643703;
Chalupa Mezi Kopci (15030);+420606215936;
Andělský mlýn (21336);737271833;
Chata u Pekelských rybníků (1495);606404369;
Chata Bella (299);737485918;
Chata I (14821);602877767 | 606234707;
Roubenka Meandra (15642);732943381;
Chalupa Soví Újezd (1990);;
Chata Amálka (19508);+420774111515 | +420774668686;
Roubenka Markéta (6688);702196262;
Statek Dobešov (11983);723366879 | 606294738;
Chalet Vallée (11346);606792359 | 605299729;
Chata Voděnka (6039);606754413 | 603448489;
Relax u Von Petrovice (17152);731761824;
Wellness-fishing (5444);735125205;
Chalupa k pronájmu (9296);724422542;
Chata u Urbanov (1585);+421915859469;
Chata k pronájmu (5086);+420777044054;
Chalupa u Rybky (14274);725218647;
Chalupa Pod Janskou Horou (13590);728694503 | 724924934;
Chata Sova Bouřňák (13531);+420604804917;
Chalupa U medvěda (502);608760747 | 608863124;
Dům - Šumavská Vlčice (21012);+420773820162 | +420773837400;
Chata u lesa (5197);608870269;
Apartmány DaliHory (3006);736773176 | 737611317;
Pronájem chalupy (11924);773743791;
Chalupa U Starýho kozla (787);+420603904220 | +420603742105;
Chalupa v Ráji - Paradise Cottage (21540);777582228 | 725297705;
Rekreační dům Pálava (4366);777818580;
Jesenická dvojčata chalupa II (434);602719263;
Chata Lentilka (8486);724724906;
Chata Pod duby (16139);602663611;
Mobilní dům u Čáslavického rybníka (3547);;
Hausbot Kořensko - Orlík (10130);728925985 | 774966218;
Chalupa pod lesem (15750);775117522 | 777648258;
Chata Eva (13606);605280764;
Roubenka Rejvíz (7782);773999692;
Vila Vyhlídka (12458);775141530;
Chata Grejdy (6150);605120529;
Chalupa u Lidušky (7875);732502374;
Ubytování Vinohrádky (10310);606104142;
Lesní domeček ZAJÍC / JELEN / VLK a MEDVĚD (19487);723557663;
Chalupa u březového háje (3568);736282302;
Chalupa Morava (12627);;
Chata GAPA (21531);603420262 | 603741032;
Wellness roubenka (3317);733499788;
Chata Dolce II (5283);606638568;
Rekreační dům u koupaliště Babylon (3205);607037234 | 737778348;
Domek u Dandy (11390);736461230;
Roubenky Vojtíškov - Pomněnka (19774);731443751;
Krkonošská chaloupka (17950);775088131;
Ubytování U žabky (4797);603477083;
Pronájem chalupy (99);601362022 | 725173841;
Chalupa u Jelena (21875);602103458;
Chalupa Zderaz (19609);604421931;
Glamping Tři oříšky (21714);736160006;
Chata u Jezu (12271);773988389 | 777006592;
Ubytování V borůvčí (5931);778041382 | 777950904;
Dědova chata (3780);734106333;
Chata 40ka na Šťastném kopci (17735);+420775041058;
Chalupa Maxandra (13357);605921102;
Maringotka U Skalek (19845);728850915;
Chalupa pod Smrkem (3518);777637048;
Chalupa U vodníka (4064);721273585 | 602302223;
Chaty Soběnov (19511);603320043 | 723468808;
Chata Sedmidomí (6754);+420608345431 | 608345431;
Klidná oáza v srdci Kerska (1191);+420732566663;
Ubytování Na Churáňově (1300);606263433;
Chata Vlkov (5152);776239202 | 776239201;
Donika ubytování (14780);602469885;
Chaloupka na Skleném (16437);737573907;
Štajnhaus Dubice (17560);777537070;
Chata Jelenovská 78 (12561);777796066;
Dvůr u Třeboně (5397);720370260 | 724364423;
Penzion Tera (10650);724375891;
Domek č. 3 (18469);605274328;
APARTMÁN NA CHALUPĚ (6534);739041798;
Hájenka pod Větrníky (12566);775394305 | 777245110;
Chata Trojanka (6352);606785628;
Luxusní vila v srdci Moravského krasu (12160);+420771239259;
TrioMess (2305);+420608722721;
Roubenka Lysečinky A (4524);777192779;
Chata Na Vobůrce (6241);605352351;
Chata Trojan (1918);606718431;
Zelenkova chata (11832);;
Chalupa v dolíčku (1750);604316914;
Selské stavení (138);724062180 | 606711696;
Ludvíkova Chalupa (16088);702000950;
Chalupa Hluboká (4538);603110047 | 777909768;
Chata u lesa - Újezd (7079);;
Chata Jitřenka (5854);603480874;
Posed Za Horou (19586);606273526;
Dům U Dvou ještěrek (19058);777208777 | 723027770;
Pod Černou (4266);604256374 | 603156816;
Chvalkovice 60 (18743);777071654;
Pod Hradiškem - areál Hradišek (12254);774242334;
Chalupa u zámku Opočno (8513);774262853;
Chalupa U babičky (12836);731058946 | 602713833;
Chata Lojzova Paseka (21281);775099616;
Chalupa U kouzelné lípy (14735);;
Chata k pronájmu (8217);+420724068977;
Chalupa k pronájmu (2363);602717845;
Chata u rybníka (4794);777840015 | 728764187;
Statek Sudoměř u Písku (21083);776147664 | 603773053;
Chalupa k pronájmu (2965);732423432;
Nad sklepem (7870);608335551;
Chata pod Třešní (14303);608762012;
Handa vila (320);+420737707307;
Pronájem chalupy (5108);+420737711117 | +420727835218;
Chalupa u Bohumila (4 apartmány) (4556);723269635 | 605768074;
Rodinné ubytování (206);724357699;
Chalupa Prachov (18844);737085479 | 730122839;
Prázdninový dům Wildstein ve Skalné (775);604271093;
Chaloupka na vršku (620);602811070;
Pronájem chalupy (8269);728188401 | 608383445;
Chalupa U Toma (16714);+420725586699 | +421948302015;
Chaloupka pod hradem (14138);733355947;
Na Želivce chalupa Gabriela (12900);608747834;
Chata Emerson (19022);+421949111211;
Chata na Seči (7888);605264642;
Chalupa u Hřiště (5941);604749887;
Bungalov Kanada Point (18726);;
Chata Na Vyhlídce (15633);723648843;
FKK kemp Úštěk (bez plavek) (17358);797846487;
Family Resort Zázrivá (18320);+421918995342;
Chata POKR ranče (11139);775290174;
Máchův statek (5066);605120271 | 775256596;
Roubenka u Malamuta (16838);721801077 | 739565867;
Chalupa Plachý (15316);777116672 | 777259354;
Ubytování Pod Klepáčem (12908);603281367;
Relax na Hracholuskách (12369);774694353;
Chalupa Maršovka (6567);728028444;
Vila Jagos (15505);+420731832784;
CHALUPA NAD SPLAVEM (9377);;
Chalupy u dvou Koblih (13556);775052209;
Chata Agata (1109);+420778044171 | +420608348914;
Roubenka pod Radyní (18782);776569280 | 771193853;
Penzion U Bečvy (19953);777295721;
Chalupa na kopci (3094);603761324;
Fischerovy chalupy (12668);739455505;
Chata Azalka (1607);731634515;
Pronájem chaty (9569);724599859;
Chalupa Záhorsko (17174);777598330;
Chata Suchý 184 (21120);777242186;
Chata na stráni (572);605347695;
Chalupa OLŠANKA (9862);724825174 | 724421909;
Nové Hutě 101 (1399);608115064;
Chalupa nad potůčkem (15219);;
Horská chata č.4 (6966);;
Chata u Hlubočáku (21389);721557774;
Chata u Myslivce (12756);734541011;
Chata k pronájmu (4145);739645283 | 799502468;
Bungalov Zvíkov (14810);731582108;
Roubenka U Potoka (7453);725001880;
Chalupa Lísek (3760);603293729 | 723231772;
Kovářská vyhlídka (16875);724012190 | 776009094;
Chalupa Žernovka (1740);737245684;
Chalupa V kopci (12014);+420604559242 | +420728449331;
Chata Ryžovka (6468);777211422;
Chalupa pod Myšáčkou (3134);603537711;
Chata Prachov (3163);777330363 | 777003772;
Chaloupka U dvou koziček (2269);+420732389354 | +420603271271;
Chata Stropnice (11979);723705554 | 774872022;
Chalupa Viktorka (8333);775130865;
Chalupa Branná (9554);602289518;
Chalupa k pronájmu (1370);724705142;
Chata Máša (1901);603523097;
Chata Český ráj (16739);776558998;
Lormův dvůr (11642);607113383;
Chalupa Amálka (14610);+420605244449;
Boudův Mlýn (18506);605776491 | 737600127;
Chata k pronájmu (16289);776302334;
Pronájem chalupa Mezná (1699);602444876;
Selská Chalupa (2239);606232221;
Smrž 1 (8215);775952412;
Chalupa Vagner (4546);+420777664801;
Chata k pronájmu (14756);604450344 | 604804754;
Chata Jelení kout (3941);724277842;
Chata Hugo (21166);777664440;
Na chaloupce u lesa (15911);734699782;
Chalupa Končiny (14426);776096480 | 737472333;
Kunčí 51 (17441);732336904;
Horská chata Azzy (15936);739697283 | 731303595;
Ubytování Triumf (8610);732682544;
Chalupa Vlčí Louka (9275);602609739;
Chata k pronájmu (13052);739679351;
Holiday Home (12810);606021520 | 720752913;
Chalupa pod Posklu (15266);775579025;
Chalupa Koka Bar (1420);739327641;
Apartmány KORA (9009);606808161;
Chalupa pod smrkem (15343);605592570;
Chachalupa (18962);602251783 | 724521552;
PENZION U STOLETÉ LÍPY (8152);605761326;
Ubytování u Šromů (7014);721487524 | 606711027;
Roubenka Anita (6283);732840576;
Chalupa U Studánky (11476);605570217;
Chata Markétka (18005);737884544;
Chata u Holubov (18579);+421904431801 | +421950448004;
Chalupa u Mrázů (7339);605122217 | 777914742;
Stavitelova vila Bavorov (6527);+420702097760;
Chalupajinak (11472);775353145;
Friendly house (1338);722300317;
Hezká chalupa 2 (12214);602339634 | 602621524;
Chata Pávkovna (926);602147183;
Chaloupka (12378);;
Chalupa Bílka 33 (13234);+420728520804;
Rybářská Bašta na samotě (723);603404573;
Vila Natálka (3340);775010765;
Sklípek Na Císařské (16196);728667149 | 724286350;
Chata Vágnerka (10685);+420773195888;
Chata nad splavem (2354);733627169 | 604767623;
Chata Lučina se saunou (7214);603808209;
Chalupa 2 v Karolince (15370);733314424 | 734408240;
Chalupa U kapličky (15912);777035344;
Chalupa k pronájmu (1951);604670597;
Chalupa Ambra (1676);602105083 | 720521631;
Chalupa Slávinka (10004);+420775012684 | +420603412405;
Lipenská chata (16500);+420702050082;
Roubenka Habartice Pod Lípou (18020);730596616 | 703843401;
Kroubenka DéeM (18444);723592492;
Wellness Chata Dája (21026);605900338 | 608253353;
Osecká chata (6623);777224310;
Pod Desenským vrchem (6817);725597600 | 602343825;
Rekreační dům Pod Břízou (18393);603284030;
Chaloupka v Končinách (13551);604272564;
Hájenka u lesa (6664);739953935;
Chalupa Vlachovice 31 (6730);775917291;
BO! chalupa (17248);728823453;
Pronájem chalupy (12774);725881622 | 606469955;
Chata BO (17893);777929555 | 731358952;
Chalupa k pronájmu (5830);777000976;
Chalupa Sára (5075);776203262;
Chalupa U Šance (9467);774722035;
CHALUPA V KADOVĚ (8904);604187110 | 737873422;
Horský dům Pernink (8781);602110162;
Ubytování U Foltýnů - chatičky (19248);776404995 | 725398620;
Chalupa U Ježků (19988);728310029;
Chalupa 1022 a chalupa 161 (2123);720656600;
Chalupa Medlinka (4744);777113027;
Pod Strážným vrchem (17290);724303888;
Vinný sklep u Fleka (6921);608048924 | 608048124;
Chalupa na Bečvách (4102);605839125;
Apartmánový dům Slunečnice (2674);722699500;
Chata k pronájmu (10978);776739397;
Chata Franco (9311);608373070;
Chata k pronájmu (12667);732815096;
Bonites - chata Krkonoše (4400);;
Prázdninový dům na Třeboňsku (21151);724562966;
Rekreační chata (5435);728404820;
Chata pod jedlí (12285);603772002;
Roubenka Ondra (16369);;
Chaloupka u Přehrady (19038);607880714;
Chata U Květinky (1014);725023467;
Staročeská chalupa (7346);+420724825447;
Chalupa k pronájmu (13880);601189512 | 602218759;
Ubytování u Bechynských (9195);605920363 | 605477892;
Chalupa k pronájmu (12272);777073526;
Chalupa U studny (413);603914785 | 602181417;
Chalupa u Jasanských (8403);606951602;
Jizerská roubenka (9127);777785401;
Naproti Klínovci (14201);;
Pod Jezevčí skálou (10001);774365770;
Chalupa v Suchohrdlech (7299);776767797 | 776767779;
Vila s wellness (11290);776754742 | 602726577;
Chalupa Seč (19516);603220323 | 739211107;
Chalet MAVINO (10418);778060503 | 775930159;
Apartmány U Staré hájenky (2626);+420602845293;
Chalupa Rybná (9436);724332821;
Stylová chalupa (16005);777593679;
Dům 35 (6633);724602184;
Chata V Bučkovém (6663);737813440;
Sklep u Zdeňky (18343);+420606606065;
Chata pod Radhoštěm 2 - Ubytování u Cvečků (21039);605745737;
Valašská Chaloupka (5626);777858473 | 774771135;
Ubytování ve venkovské chalupě (2944);702248178;
Chalupa pod dubem - Hlinov (17364);+420775220199 | +420792316377;
Pronájem chalupy (2048);;
Penzion Výminka (2212);721220345;
Statek Ostružno (21460);739418404;
Rekreační dům k pronájmu (4116);;
Chata Komfort (5683);777769425;
Chata v údolí Kněhyně (8220);775172530;
Rodinná chata - Bungalov Bela Zlaté Hory (7304);605364612 | 737524268;
Chalupa Kout na Šumavě (4301);776121992 | 776599010;
Chata Idylka (6191);602484791;
Chata Lucie (13601);725511864;
Chalupa 245 (8898);602274732 | 737902846;
Penzion Tonička (14002);+420703181301;
Chata Branžežka (10374);603246347;
Apartmány U Mravence (19531);604431874 | 736735309;
Chata k pronájmu (12170);608647467;
Chata Luky (5213);608197377;
Chata u Lužnice (4997);774030782;
Petrův dům u mlýna (7732);608772546;
Chata Sandra a Sára (822);704000755;
Chata Barbucha (8017);608351691;
Pronájem chalupy (11384);+420605493228;
Ubytování U lesa č 1 Lhotka u Frýdku (4773);723801880;
Chata Nela (9359);774144755;
Chata na hrázi č.4 (17272);775973209;
Chata Botas (15627);+420736752793 | +420731188303;
Chalupa U Krbu (11753);777786791;
Chalupa k pronájmu (11260);728652839;
Chata k pronájmu (18366);739148908;
Vysoká chalupa (22099);776247960;
Chata Olymp (15460);736222155 | 725741072;
Ubytování Jarošovi (16950);604365666 | 777026357;
Chalupa Stará Celnica (9602);608600260 | 605830431;
Vila Včielka (21629);+421918744904;
Rekreačný dom Benevyta (15417);+421908881595 | +421905133241;
Hanušova Chalupa (18262);;
Wellness Chalupa Benešky (17003);775077333;
Chata Novohradské hory (1774);603534220 | 777754771;
Lyžařská chata (11980);731474840;
Fandův dvůr (12210);723867978;
Vinný sklípek EURONA BY CERNY Bylo nebylo... (13004);+420725733308;
Chalupa Harmonie (5023);602713740;
Chalupa k pronájmu (6852);;
Chata Na sjezdovce (12712);+420732696957;
Samota pod Kramolínem v srdci Lipenska (11337);603532539 | 606791640;
Chalupa U Janči- (5467);737291336 | 604965341;
Chalupa u Jurdičů (15779);602858340 | 728830389;
Chata k pronájmu (9836);777815953;
RELAXCLUB KERSKO (980);775034605;
Chata k pronájmu (12316);776303555;
Chata Matýsek (19395);+420721274616;
Chata Ostříž (17251);604103684;
Domek Kukle (1689);720070782;
Sauna Chata BedRich (7135);+420739551984;
Chata Štepánka (9568);731410473;
Na samotě u lesa (7659);724593538 | 604768538;
Chata a apartmán Zrůbek (21440);773600867;
Chata Hammer (12893);+420607205023;
Domek U Labe (18419);+420737015382;
Chalupa Pankrác & Servác (16480);777127868;
Na samotě u lesa (21037);777580543 | 606322113;
Chata KiKi (13256);+420720020393;
Statek u Marečků (1786);777800094;
Na úpatí Pálavy (4132);608822388;
Modrá chalupa (12748);777220039;
Chalupa ALMA (2077);604671546;
Vila Lipno 207 (5582);731582372;
Chalupa Červenka (3140);777222758;
Chata k pronájmu (2543);603417103 | 737551393;
Wellness vila Týnka (17050);777823834;
Chalupa ve Zlaté Olešnici (689);723310223;
Chaty na rybníku Slávek (8528);777672255 | 421903944573;
Resort Koloděje (9670);+420724289129;
Chaloupka Pastviny (14153);605147221;
Chata Na paloučku (2682);608500542;
Chata Podlesí (5775);+420731038137;
Chalupa Olinka (11973);602546436;
